Temp @ 60cm (C)_avg,Day_of_Year,log_pred,pred_minutes
10.049447236180914,113.0,2.0493221783134654,7.762637638525887
10.24427135678393,113.0,2.050091833232461,7.768614490530489
10.439095477386944,113.0,2.0508614881514564,7.774595944419341
10.63391959798996,113.0,2.0516311430704524,7.780582003735672
10.828743718592975,113.0,2.052400797989448,7.78657267202543
11.023567839195989,113.0,2.0531704529084434,7.792567952837302
11.218391959799005,113.0,2.0539401078274393,7.79856784972271
11.41321608040202,113.0,2.054709762746435,7.8045723662357975
11.608040201005036,113.0,2.0554794176654307,7.810581505933459
11.80286432160805,113.0,2.0562490725844262,7.816595272375314
11.997688442211064,113.0,2.0570187275034217,7.822613669123733
